stop_id,SAL
22316,Lalor
22317,Kurunjang
22321,Chelsea Heights
22322,Chelsea Heights
22323,Edithvale
22324,Glen Waverley
22326,Glen Waverley
22327,Glen Waverley
22328,Glen Waverley
22329,Wheelers Hill
2233,Hadfield
22330,Mulgrave
22331,Glen Waverley
22332,Edithvale
22334,Keysborough
22336,Springvale
22337,Glen Waverley
22339,Mulgrave
2234,Hadfield
22341,Sunbury
22342,Sunshine
22343,Laverton North
22344,Ravenhall
22345,Ravenhall
22348,Preston
2235,Hadfield
22350,Reservoir
22351,Reservoir
22352,Reservoir
22353,Reservoir
22354,Reservoir
22355,Reservoir
22356,Reservoir
22357,Reservoir
22358,Reservoir
22359,Reservoir
2236,Hadfield
22360,Reservoir
22361,Reservoir
22362,Reservoir
22363,Reservoir
22366,Mornington
22367,Mornington
22368,Mount Martha
22369,Sunshine West
2237,Hadfield
22370,Sunshine West
22371,Aspendale
22372,Aspendale
22373,Aspendale
22374,Aspendale
22375,Aspendale
22376,Aspendale
22377,Aspendale
22378,Aspendale
22379,Aspendale
2238,Hadfield
22380,Aspendale
22381,Aspendale
22382,Aspendale
22383,Aspendale
22384,Aspendale
22385,Aspendale
22386,Aspendale
22387,Aspendale
2239,Hadfield
22390,Aspendale
22391,Aspendale
22392,Edithvale
22393,Edithvale
22396,Edithvale
22397,Edithvale
22398,Edithvale
22399,Edithvale
224,Reservoir
2240,Hadfield
22400,Edithvale
22401,Edithvale
22402,Chelsea
22404,Diggers Rest
22405,Sunbury
22406,Sunbury
22407,Lalor
2241,Hadfield
22410,Sunbury
22412,Sunbury
22413,Sunbury
22414,Sunbury
22415,Sunbury
22416,Sunbury
22419,Sunbury
2242,Hadfield
22420,Melton
22422,Melton West
22423,Melton West
22424,Melton West
22425,Melton West
22427,Brookfield
22428,Brookfield
22429,Brookfield
2243,Pascoe Vale
22430,Brookfield
22431,Mooroolbark
22432,Croydon
22434,Croydon North
22435,Chirnside Park
22436,Huntingdale
22437,Oakleigh
22438,Huntingdale
22439,Oakleigh
2244,Pascoe Vale
22441,Notting Hill
22442,Notting Hill
22444,Notting Hill
22445,Clayton
22446,Clayton
22447,Clayton
22448,Mitcham
2245,Fawkner
22453,Mount Waverley
22454,Lilydale
22455,Chum Creek
22456,Badger Creek
22457,Sunbury
22458,Keilor North
2246,Pascoe Vale
22462,Reservoir
22468,Footscray
2247,Pascoe Vale
22470,Carrum Downs
22472,Mornington
22476,Footscray
2248,Pascoe Vale
22480,Sassafras
22482,Belgrave
22484,Donnybrook
2249,Pascoe Vale
22492,Kurunjang
22494,Melton
22496,Olinda
22498,Cockatoo
22499,Cockatoo
225,Reservoir
2250,Pascoe Vale
22500,Cockatoo
22501,Cockatoo
22502,Cockatoo
22503,Emerald
22504,Emerald
22505,Clematis
22506,Clematis
22507,Lysterfield
22508,Narre Warren North
22509,Narre Warren North
2251,Pascoe Vale South
22510,Lysterfield
22511,Narre Warren East
22512,Clematis
22513,Emerald
22514,Emerald
22515,Cockatoo
22516,Cockatoo
22517,Cockatoo
22518,Menzies Creek
22519,Balwyn North
2252,Pascoe Vale South
22520,Canterbury
22521,Canterbury
22522,Canterbury
22523,Reservoir
22524,Reservoir
22525,Reservoir
22526,Reservoir
22527,Altona North
22528,Yarraville
22531,Diamond Creek
22532,South Morang
22533,Whittlesea
22536,Bayswater
22537,Bayswater
22538,Bayswater
22539,Bayswater
2254,Pascoe Vale South
22540,Bayswater
22541,Bayswater
22542,Bayswater
22544,Mornington
22545,Mount Martha
22546,Mount Martha
22547,Mornington
22548,Mornington
22549,Mornington
2255,Pascoe Vale South
22550,Mornington
22552,Elsternwick
22553,Caulfield South
22556,Hughesdale
22558,Ormond
2256,Coburg
22562,Laverton
22565,Werribee South
22568,Werribee
22569,Werribee
22570,Werribee
22572,Werribee
22573,Ivanhoe
22574,Ivanhoe
22575,Ivanhoe
